Country Name	Country Code	Series Name	Series Code	Time	Time Code	Value
Norway	NOR	GINI index (World Bank estimate)	SI.POV.GINI	2010	YR2010	25.7
Norway	NOR	GINI index (World Bank estimate)	SI.POV.GINI	2011	YR2011	25.3
Norway	NOR	GINI index (World Bank estimate)	SI.POV.GINI	2012	YR2012	25.7
Norway	NOR	GINI index (World Bank estimate)	SI.POV.GINI	2013	YR2013	26.4
Norway	NOR	GINI index (World Bank estimate)	SI.POV.GINI	2014	YR2014	26.8
Norway	NOR	GINI index (World Bank estimate)	SI.POV.GINI	2015	YR2015	27.5
Norway	NOR	GINI index (World Bank estimate)	SI.POV.GINI	2016	YR2016	
Norway	NOR	GINI index (World Bank estimate)	SI.POV.GINI	2017	YR2017	
Norway	NOR	GINI index (World Bank estimate)	SI.POV.GINI	2018	YR2018	
Norway	NOR	GINI index (World Bank estimate)	SI.POV.GINI	2019	YR2019	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1970	YR1970	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1971	YR1971	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1972	YR1972	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1973	YR1973	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1974	YR1974	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1975	YR1975	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1976	YR1976	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1977	YR1977	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1978	YR1978	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1979	YR1979	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1980	YR1980	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1981	YR1981	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1982	YR1982	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1983	YR1983	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1984	YR1984	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1985	YR1985	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1986	YR1986	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1987	YR1987	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1988	YR1988	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1989	YR1989	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1990	YR1990	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1991	YR1991	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1992	YR1992	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1993	YR1993	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1994	YR1994	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1995	YR1995	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1996	YR1996	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1997	YR1997	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1998	YR1998	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1999	YR1999	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2000	YR2000	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2001	YR2001	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2002	YR2002	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2003	YR2003	0.2
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2004	YR2004	0.5
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2005	YR2005	0.5
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2006	YR2006	0.5
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2007	YR2007	0.5
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2008	YR2008	0.5
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2009	YR2009	0.2
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2010	YR2010	0.2
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2011	YR2011	0.2
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2012	YR2012	0.2
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2013	YR2013	0.2
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2014	YR2014	0.2
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2015	YR2015	0.2
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2016	YR2016	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2017	YR2017	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2018	YR2018	
Norway	NOR	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2019	YR2019	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1970	YR1970	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1971	YR1971	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1972	YR1972	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1973	YR1973	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1974	YR1974	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1975	YR1975	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1976	YR1976	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1977	YR1977	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1978	YR1978	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1979	YR1979	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1980	YR1980	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1981	YR1981	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1982	YR1982	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1983	YR1983	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1984	YR1984	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1985	YR1985	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1986	YR1986	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1987	YR1987	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1988	YR1988	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1989	YR1989	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1990	YR1990	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1991	YR1991	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1992	YR1992	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1993	YR1993	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1994	YR1994	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1995	YR1995	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1996	YR1996	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1997	YR1997	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1998	YR1998	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1999	YR1999	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2000	YR2000	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2001	YR2001	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2002	YR2002	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2003	YR2003	0.2
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2004	YR2004	0.2
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2005	YR2005	0.2
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2006	YR2006	0.2
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2007	YR2007	0.2
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2008	YR2008	0.2
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2009	YR2009	0.2
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2010	YR2010	0.2
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2011	YR2011	0.2
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2012	YR2012	0.2
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2013	YR2013	0.2
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2014	YR2014	0.2
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2015	YR2015	0.2
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2016	YR2016	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2017	YR2017	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2018	YR2018	
Norway	NOR	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2019	YR2019	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1970	YR1970	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1971	YR1971	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1972	YR1972	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1973	YR1973	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1974	YR1974	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1975	YR1975	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1976	YR1976	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1977	YR1977	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1978	YR1978	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1979	YR1979	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1980	YR1980	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1981	YR1981	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1982	YR1982	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1983	YR1983	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1984	YR1984	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1985	YR1985	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1986	YR1986	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1987	YR1987	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1988	YR1988	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1989	YR1989	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1990	YR1990	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1991	YR1991	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1992	YR1992	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1993	YR1993	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1994	YR1994	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1995	YR1995	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1996	YR1996	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1997	YR1997	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1998	YR1998	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1999	YR1999	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2000	YR2000	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2001	YR2001	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2002	YR2002	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2003	YR2003	0.2
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2004	YR2004	0.2
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2005	YR2005	0.2
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2006	YR2006	0.2
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2007	YR2007	0.2
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2008	YR2008	0.2
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2009	YR2009	0
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2010	YR2010	0
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2011	YR2011	0
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2012	YR2012	0
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2013	YR2013	0
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2014	YR2014	0
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2015	YR2015	0.2
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2016	YR2016	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2017	YR2017	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2018	YR2018	
Norway	NOR	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2019	YR2019	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1970	YR1970	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1971	YR1971	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1972	YR1972	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1973	YR1973	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1974	YR1974	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1975	YR1975	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1976	YR1976	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1977	YR1977	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1978	YR1978	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1979	YR1979	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1980	YR1980	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1981	YR1981	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1982	YR1982	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1983	YR1983	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1984	YR1984	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1985	YR1985	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1986	YR1986	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1987	YR1987	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1988	YR1988	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1989	YR1989	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1990	YR1990	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1991	YR1991	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1992	YR1992	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1993	YR1993	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1994	YR1994	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1995	YR1995	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1996	YR1996	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1997	YR1997	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1998	YR1998	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	1999	YR1999	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	2000	YR2000	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	2001	YR2001	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	2002	YR2002	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	2003	YR2003	23.3
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	2004	YR2004	27.1
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	2005	YR2005	26.3
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	2006	YR2006	21.1
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	2007	YR2007	22.2
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	2008	YR2008	21.8
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	2009	YR2009	21.3
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	2010	YR2010	21
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	2011	YR2011	20.5
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	2012	YR2012	20.8
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	2013	YR2013	21.3
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	2014	YR2014	21.6
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	2015	YR2015	22.3
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	2016	YR2016	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	2017	YR2017	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	2018	YR2018	
Norway	NOR	Income share held by highest 10%	SI.DST.10TH.10	2019	YR2019	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1970	YR1970	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1971	YR1971	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1972	YR1972	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1973	YR1973	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1974	YR1974	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1975	YR1975	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1976	YR1976	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1977	YR1977	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1978	YR1978	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1979	YR1979	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1980	YR1980	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1981	YR1981	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1982	YR1982	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1983	YR1983	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1984	YR1984	28.9
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1985	YR1985	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1986	YR1986	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1987	YR1987	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1988	YR1988	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1989	YR1989	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1990	YR1990	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1991	YR1991	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1992	YR1992	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1993	YR1993	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1994	YR1994	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1995	YR1995	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1996	YR1996	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1997	YR1997	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1998	YR1998	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	1999	YR1999	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	2000	YR2000	48.5
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	2001	YR2001	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	2002	YR2002	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	2003	YR2003	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	2004	YR2004	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	2005	YR2005	52
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	2006	YR2006	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	2007	YR2007	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	2008	YR2008	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	2009	YR2009	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	2010	YR2010	47.2
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	2011	YR2011	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	2012	YR2012	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	2013	YR2013	45.1
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	2014	YR2014	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	2015	YR2015	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	2016	YR2016	43.7
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	2017	YR2017	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	2018	YR2018	
Rwanda	RWA	GINI index (World Bank estimate)	SI.POV.GINI	2019	YR2019	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1970	YR1970	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1971	YR1971	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1972	YR1972	
